pair_a,pair_b,sector,tick_minutes,model,pair_selection,position_policy,cointegration_policy,exec_delay_ticks,param_grid_size,sharpe,committed_return_annual,invested_return_annual,num_trades,hit_rate,max_drawdown,avg_holding_minutes
LT,SIEMENS,Industrials,60,Preferred,Random,Carry,RollingCheck,0,16,1.02,0.1544,0.1341,66,0.561,0.096,38.0
LT,SIEMENS,Industrials,60,Preferred,Random,Carry,RollingCheck,1,16,0.9,0.1274,0.1252,54,0.561,0.092,53.7
LT,SIEMENS,Industrials,60,Preferred,Random,Carry,SkipCheck,0,16,1.14,0.2388,0.1808,56,0.622,0.093,37.4
LT,SIEMENS,Industrials,60,Preferred,Random,Carry,SkipCheck,1,16,0.88,0.1586,0.124,55,0.524,0.124,48.9
LT,SIEMENS,Industrials,60,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.34,0.2148,0.174,61,0.619,0.142,45.3
LT,SIEMENS,Industrials,60,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.85,0.0982,0.0912,64,0.525,0.105,39.0
LT,SIEMENS,Industrials,60,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.33,0.2204,0.1618,53,0.423,0.16,45.8
LT,SIEMENS,Industrials,60,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.85,0.1138,0.1033,87,0.575,0.088,43.7
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,Carry,RollingCheck,0,16,0.98,0.232,0.2069,190,0.487,0.096,20.8
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,Carry,RollingCheck,1,16,0.82,0.1007,0.0945,194,0.499,0.102,12.2
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,Carry,SkipCheck,0,16,1.08,0.2127,0.1546,173,0.541,0.104,16.6
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,Carry,SkipCheck,1,16,0.55,0.1129,0.0899,173,0.463,0.071,30.1
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,EOD_Flat,RollingCheck,0,16,1.03,0.1266,0.1226,168,0.558,0.1,22.3
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.59,0.0719,0.0678,159,0.536,0.159,32.9
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.83,0.201,0.1928,196,0.445,0.138,9.6
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.73,0.0836,0.0787,204,0.521,0.083,26.8
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,Carry,RollingCheck,0,16,0.59,0.1473,0.1284,169,0.57,0.108,10.7
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,Carry,RollingCheck,1,16,0.66,0.0969,0.0941,176,0.484,0.146,22.8
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,Carry,SkipCheck,0,16,0.67,0.1825,0.1326,157,0.483,0.149,16.3
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,Carry,SkipCheck,1,16,0.68,0.0549,0.0399,170,0.487,0.075,18.9
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,EOD_Flat,RollingCheck,0,16,0.58,0.1162,0.087,189,0.505,0.125,15.2
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,EOD_Flat,RollingCheck,1,16,0.41,0.1019,0.1018,172,0.511,0.134,11.3
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,EOD_Flat,SkipCheck,0,16,0.6,0.1224,0.0857,198,0.491,0.09,15.1
BHARTIARTL,HDFCLIFE,Telecom,5,Classical,Random,EOD_Flat,SkipCheck,1,16,0.43,0.077,0.0605,174,0.539,0.088,22.1
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,Carry,RollingCheck,0,16,1.28,0.2732,0.2516,183,0.549,0.115,17.6
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,Carry,RollingCheck,1,16,1.08,0.0745,0.0592,189,0.569,0.125,25.8
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,Carry,SkipCheck,0,16,1.45,0.3468,0.2843,174,0.452,0.101,18.5
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,Carry,SkipCheck,1,16,0.98,0.2013,0.1476,177,0.475,0.161,18.5
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.35,0.3177,0.2542,196,0.514,0.117,27.2
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,0.94,0.1549,0.1517,186,0.587,0.197,8.8
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.51,0.2833,0.2151,189,0.496,0.141,19.2
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.02,0.1615,0.1575,200,0.474,0.08,9.1
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,Carry,RollingCheck,0,16,1.08,0.2449,0.1881,196,0.476,0.134,18.7
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,Carry,RollingCheck,1,16,0.74,0.1579,0.1536,151,0.566,0.084,18.0
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,Carry,SkipCheck,0,16,1.25,0.2727,0.2321,183,0.514,0.147,18.0
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,Carry,SkipCheck,1,16,0.71,0.1615,0.1223,168,0.594,0.099,23.2
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.06,0.1607,0.158,165,0.53,0.05,23.9
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.75,0.0678,0.0657,168,0.461,0.099,16.9
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.16,0.2396,0.1866,186,0.568,0.05,17.4
BHARTIARTL,HDFCLIFE,Telecom,5,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.74,0.1294,0.0973,191,0.539,0.08,28.8
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,Carry,RollingCheck,0,16,0.98,0.1078,0.0954,58,0.476,0.16,25.0
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,Carry,RollingCheck,1,16,0.52,0.1226,0.0892,44,0.49,0.119,23.3
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,Carry,SkipCheck,0,16,1.11,0.1576,0.1338,74,0.471,0.132,24.1
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,Carry,SkipCheck,1,16,0.71,0.0904,0.084,54,0.475,0.115,28.2
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.88,0.1294,0.1224,69,0.393,0.156,25.2
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.63,0.0959,0.0787,62,0.521,0.099,18.1
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.91,0.1906,0.1712,38,0.493,0.101,20.7
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.79,0.0286,0.0238,70,0.527,0.125,13.1
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,Carry,RollingCheck,0,16,0.6,0.1253,0.1038,41,0.495,0.096,16.1
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,Carry,RollingCheck,1,16,0.63,0.0858,0.0835,77,0.424,0.135,23.1
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,Carry,SkipCheck,0,16,0.58,0.0849,0.073,49,0.461,0.101,24.3
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,Carry,SkipCheck,1,16,0.49,0.0363,0.0348,57,0.494,0.159,16.3
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,EOD_Flat,RollingCheck,0,16,0.73,0.0863,0.0853,66,0.565,0.103,20.0
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,EOD_Flat,RollingCheck,1,16,0.42,0.0516,0.0384,41,0.548,0.171,28.3
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,EOD_Flat,SkipCheck,0,16,0.77,0.1041,0.0811,85,0.384,0.154,23.2
BHARTIARTL,HDFCLIFE,Telecom,15,Classical,Random,EOD_Flat,SkipCheck,1,16,0.62,0.0306,0.0228,57,0.532,0.118,12.7
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,Carry,RollingCheck,0,16,1.46,0.3015,0.2951,32,0.394,0.126,18.7
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,Carry,RollingCheck,1,16,1.05,0.1544,0.1503,60,0.585,0.153,23.5
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,Carry,SkipCheck,0,16,1.53,0.2701,0.1918,41,0.55,0.106,14.4
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,Carry,SkipCheck,1,16,1.25,0.1475,0.1065,39,0.551,0.177,25.1
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.56,0.2617,0.2096,54,0.625,0.186,18.8
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,0.83,0.1784,0.1295,48,0.569,0.154,11.3
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.49,0.2717,0.1909,38,0.584,0.135,18.4
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.18,0.1495,0.1458,40,0.531,0.147,20.2
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,Carry,RollingCheck,0,16,1.22,0.273,0.2654,61,0.498,0.113,24.9
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,Carry,RollingCheck,1,16,0.73,0.131,0.1026,65,0.542,0.11,11.1
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,Carry,SkipCheck,0,16,1.11,0.2643,0.2236,69,0.57,0.165,25.6
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,Carry,SkipCheck,1,16,0.88,0.1359,0.1059,62,0.565,0.097,23.5
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.31,0.1698,0.158,55,0.577,0.122,26.6
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.58,0.1081,0.0945,50,0.628,0.163,24.7
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.13,0.2325,0.2227,34,0.535,0.117,11.9
BHARTIARTL,HDFCLIFE,Telecom,15,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.78,0.1642,0.1519,59,0.504,0.12,12.6
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,Carry,RollingCheck,0,16,0.9,0.1069,0.0999,49,0.536,0.125,23.7
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,Carry,RollingCheck,1,16,0.67,0.0184,0.0162,50,0.641,0.08,20.1
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,Carry,SkipCheck,0,16,1.02,0.2204,0.1629,57,0.525,0.122,14.4
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,Carry,SkipCheck,1,16,0.64,0.0859,0.0706,78,0.475,0.082,19.2
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.91,0.0776,0.0578,77,0.6,0.129,20.7
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.58,0.0667,0.0527,58,0.531,0.119,18.9
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.96,0.1419,0.1137,95,0.472,0.131,24.3
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.79,0.0881,0.0856,61,0.448,0.146,22.0
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,Carry,RollingCheck,0,16,0.69,0.0872,0.0834,56,0.519,0.111,23.2
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,Carry,RollingCheck,1,16,0.39,0.0622,0.0444,53,0.586,0.097,17.0
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,Carry,SkipCheck,0,16,0.66,0.0936,0.0791,39,0.445,0.123,21.7
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,Carry,SkipCheck,1,16,0.48,0.0665,0.064,51,0.486,0.137,27.1
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,EOD_Flat,RollingCheck,0,16,0.54,0.083,0.0616,41,0.526,0.213,21.4
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,EOD_Flat,RollingCheck,1,16,0.43,0.0463,0.0441,54,0.51,0.119,15.1
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,EOD_Flat,SkipCheck,0,16,0.65,0.073,0.0591,46,0.517,0.07,17.4
BHARTIARTL,HDFCLIFE,Telecom,30,Classical,Random,EOD_Flat,SkipCheck,1,16,0.55,0.0457,0.0324,60,0.526,0.091,13.0
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,Carry,RollingCheck,0,16,1.46,0.2604,0.2169,36,0.692,0.108,20.9
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,Carry,RollingCheck,1,16,0.96,0.1435,0.1322,64,0.485,0.134,18.2
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,Carry,SkipCheck,0,16,1.5,0.3209,0.2586,72,0.486,0.14,20.3
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,Carry,SkipCheck,1,16,1.21,0.1543,0.1307,33,0.555,0.071,7.5
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.43,0.2542,0.203,59,0.52,0.082,20.8
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.02,0.1709,0.1429,77,0.557,0.051,18.2
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.72,0.2731,0.2066,64,0.584,0.097,21.3
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,0.92,0.1758,0.1272,23,0.584,0.096,20.9
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,Carry,RollingCheck,0,16,1.03,0.212,0.2112,87,0.58,0.101,18.6
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,Carry,RollingCheck,1,16,0.99,0.1036,0.0733,62,0.618,0.113,19.4
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,Carry,SkipCheck,0,16,1.09,0.2746,0.1976,70,0.639,0.068,14.0
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,Carry,SkipCheck,1,16,0.91,0.1168,0.1158,65,0.49,0.075,9.4
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.17,0.1836,0.1553,31,0.571,0.093,23.1
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.68,0.1672,0.1379,26,0.524,0.111,16.8
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.27,0.2668,0.2097,39,0.541,0.115,21.1
BHARTIARTL,HDFCLIFE,Telecom,30,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.73,0.1102,0.0813,50,0.56,0.131,15.4
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,Carry,RollingCheck,0,16,1.08,0.1106,0.0959,71,0.437,0.123,39.9
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,Carry,RollingCheck,1,16,0.5,0.0666,0.0587,37,0.584,0.098,40.8
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,Carry,SkipCheck,0,16,0.77,0.1595,0.1554,39,0.428,0.153,43.1
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,Carry,SkipCheck,1,16,0.82,0.1452,0.1162,60,0.555,0.118,32.4
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.88,0.1518,0.1219,57,0.445,0.05,44.5
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.55,0.1212,0.1198,78,0.52,0.113,40.5
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,EOD_Flat,SkipCheck,0,16,1.03,0.0938,0.0899,54,0.524,0.135,55.0
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.68,0.0541,0.0533,33,0.457,0.14,45.8
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,Carry,RollingCheck,0,16,0.77,0.1021,0.0802,71,0.466,0.115,42.3
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,Carry,RollingCheck,1,16,0.74,0.0584,0.0536,78,0.421,0.157,56.2
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,Carry,SkipCheck,0,16,0.57,0.1431,0.1038,55,0.48,0.157,45.0
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,Carry,SkipCheck,1,16,0.59,0.0883,0.0711,34,0.425,0.124,45.1
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,EOD_Flat,RollingCheck,0,16,0.53,0.0943,0.0895,63,0.506,0.172,40.1
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,EOD_Flat,RollingCheck,1,16,0.64,0.0202,0.0168,60,0.431,0.161,45.6
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,EOD_Flat,SkipCheck,0,16,0.74,0.1367,0.1004,60,0.59,0.117,43.1
BHARTIARTL,HDFCLIFE,Telecom,60,Classical,Random,EOD_Flat,SkipCheck,1,16,0.34,0.0602,0.0556,84,0.531,0.127,47.4
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,Carry,RollingCheck,0,16,1.35,0.3087,0.2162,61,0.498,0.095,53.8
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,Carry,RollingCheck,1,16,1.03,0.2044,0.1476,66,0.53,0.136,46.5
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,Carry,SkipCheck,0,16,1.4,0.3056,0.2671,55,0.582,0.089,47.8
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,Carry,SkipCheck,1,16,0.9,0.2043,0.156,45,0.523,0.114,49.2
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.37,0.1924,0.1532,76,0.541,0.085,46.1
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,0.99,0.1987,0.1779,57,0.598,0.127,47.0
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.7,0.2617,0.2088,58,0.535,0.103,45.8
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.01,0.1456,0.1164,35,0.529,0.135,40.5
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,Carry,RollingCheck,0,16,1.01,0.2121,0.1688,49,0.558,0.138,48.6
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,Carry,RollingCheck,1,16,0.89,0.1511,0.1361,93,0.532,0.123,42.9
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,Carry,SkipCheck,0,16,1.2,0.286,0.2309,72,0.483,0.143,47.0
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,Carry,SkipCheck,1,16,0.96,0.1192,0.1036,61,0.601,0.199,48.0
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.1,0.2117,0.1872,46,0.548,0.143,49.1
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.66,0.0772,0.0734,68,0.475,0.126,47.3
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.32,0.1969,0.1581,71,0.614,0.107,44.3
BHARTIARTL,HDFCLIFE,Telecom,60,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.81,0.1137,0.1056,78,0.557,0.117,43.3
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,Carry,RollingCheck,0,16,0.92,0.1236,0.0892,177,0.539,0.121,21.5
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,Carry,RollingCheck,1,16,0.7,0.1174,0.0871,177,0.456,0.122,23.7
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,Carry,SkipCheck,0,16,0.89,0.2026,0.1419,190,0.511,0.139,14.5
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,Carry,SkipCheck,1,16,0.72,0.1061,0.0795,166,0.553,0.19,15.7
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.95,0.1282,0.1014,165,0.523,0.097,21.9
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.48,0.0844,0.078,188,0.483,0.117,20.7
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.87,0.1863,0.1523,194,0.564,0.077,24.1
MARUTI,TATAMOTORS,Auto,5,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.58,0.1084,0.0993,208,0.502,0.096,14.3
MARUTI,TATAMOTORS,Auto,5,Classical,Random,Carry,RollingCheck,0,16,0.76,0.1029,0.0997,137,0.558,0.056,19.3
MARUTI,TATAMOTORS,Auto,5,Classical,Random,Carry,RollingCheck,1,16,0.59,0.1463,0.112,208,0.456,0.097,15.6
MARUTI,TATAMOTORS,Auto,5,Classical,Random,Carry,SkipCheck,0,16,0.77,0.1635,0.127,157,0.481,0.07,20.5
MARUTI,TATAMOTORS,Auto,5,Classical,Random,Carry,SkipCheck,1,16,0.3,0.1247,0.1015,203,0.469,0.154,19.2
MARUTI,TATAMOTORS,Auto,5,Classical,Random,EOD_Flat,RollingCheck,0,16,0.58,0.1132,0.0982,159,0.48,0.187,15.3
MARUTI,TATAMOTORS,Auto,5,Classical,Random,EOD_Flat,RollingCheck,1,16,0.33,0.1138,0.1094,154,0.598,0.118,16.3
MARUTI,TATAMOTORS,Auto,5,Classical,Random,EOD_Flat,SkipCheck,0,16,0.69,0.165,0.1567,164,0.499,0.149,23.3
MARUTI,TATAMOTORS,Auto,5,Classical,Random,EOD_Flat,SkipCheck,1,16,0.45,0.0292,0.0242,158,0.476,0.111,18.2
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,Carry,RollingCheck,0,16,1.39,0.2571,0.2076,181,0.599,0.182,22.9
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,Carry,RollingCheck,1,16,1.17,0.1456,0.1039,179,0.517,0.15,20.6
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,Carry,SkipCheck,0,16,1.45,0.2809,0.2233,163,0.534,0.163,20.1
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,Carry,SkipCheck,1,16,1.0,0.1135,0.1083,178,0.644,0.136,18.4
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.26,0.2818,0.22,173,0.614,0.151,19.9
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.08,0.0989,0.0707,168,0.568,0.114,15.3
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.58,0.3279,0.2471,189,0.528,0.131,22.5
MARUTI,TATAMOTORS,Auto,5,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.05,0.1759,0.1637,154,0.6,0.103,18.2
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,Carry,RollingCheck,0,16,1.41,0.2491,0.2012,146,0.53,0.143,21.3
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,Carry,RollingCheck,1,16,0.77,0.1191,0.0884,201,0.589,0.115,21.5
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,Carry,SkipCheck,0,16,1.14,0.2742,0.2655,210,0.568,0.112,21.3
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,Carry,SkipCheck,1,16,0.76,0.1584,0.1332,173,0.554,0.147,19.1
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,EOD_Flat,RollingCheck,0,16,0.98,0.2217,0.2165,192,0.595,0.092,23.2
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.84,0.1094,0.0838,201,0.534,0.113,27.3
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.2,0.2631,0.2358,168,0.505,0.098,18.3
MARUTI,TATAMOTORS,Auto,5,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.72,0.1376,0.1151,194,0.606,0.062,24.9
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,Carry,RollingCheck,0,16,0.87,0.1757,0.1596,91,0.461,0.141,14.6
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,Carry,RollingCheck,1,16,0.65,0.1364,0.1207,74,0.495,0.157,20.0
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,Carry,SkipCheck,0,16,0.96,0.2192,0.1686,77,0.483,0.124,12.3
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,Carry,SkipCheck,1,16,0.65,0.1417,0.1265,53,0.486,0.117,20.4
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.97,0.1167,0.0938,53,0.59,0.129,17.1
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.73,0.0967,0.0792,42,0.464,0.203,14.8
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.81,0.182,0.1792,59,0.483,0.102,10.2
MARUTI,TATAMOTORS,Auto,15,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.49,0.153,0.1262,73,0.556,0.105,23.4
MARUTI,TATAMOTORS,Auto,15,Classical,Random,Carry,RollingCheck,0,16,0.79,0.1536,0.1246,30,0.493,0.109,17.7
MARUTI,TATAMOTORS,Auto,15,Classical,Random,Carry,RollingCheck,1,16,0.49,0.0397,0.0356,57,0.555,0.131,20.3
MARUTI,TATAMOTORS,Auto,15,Classical,Random,Carry,SkipCheck,0,16,0.79,0.1322,0.0958,56,0.433,0.158,21.7
MARUTI,TATAMOTORS,Auto,15,Classical,Random,Carry,SkipCheck,1,16,0.36,0.0912,0.0773,72,0.538,0.062,20.0
